Player Id,Year,Week,Games Played,Games Started,Rushing Yards,Rushing TDs,Longest Rushing Run,Receptions,Receiving Yards,Receiving TDs,Longest Reception,Fumbles,Fumbles Lost,Rushing Yards pts,Receiving Yards pts,Rushing TDs pts,Receiving TDs pts,Receptions pts,Rushing Bonus pts,Receiving Bonus pts,Total pts,Total pts active,Total pts started
ameerabdullah/2552374,2015,12,1,1,63.0,0.0,23.0,1.0,12.0,0.0,12.0,,,6.300000000000001,1.2000000000000002,0.0,0.0,0.4,0,0,7.900000000000001,7.900000000000001,7.900000000000001
ameerabdullah/2552374,2015,13,1,1,67.0,0.0,36.0,0.0,0.0,0.0,,,,6.7,0.0,0.0,0.0,0.0,0,0,6.7,6.7,6.7
ameerabdullah/2552374,2015,14,1,1,23.0,0.0,7.0,2.0,21.0,0.0,14.0,,,2.3000000000000003,2.1,0.0,0.0,0.8,0,0,5.2,5.2,5.2
ameerabdullah/2552374,2015,15,1,1,77.0,1.0,27.0,2.0,12.0,0.0,7.0,1.0,1.0,7.7,1.2000000000000002,6.0,0.0,0.8,0,0,15.700000000000001,15.700000000000001,15.700000000000001
ameerabdullah/2552374,2015,16,1,1,39.0,0.0,10.0,4.0,9.0,0.0,4.0,,,3.9000000000000004,0.9,0.0,0.0,1.6,0,0,6.4,6.4,6.4
ameerabdullah/2552374,2015,17,1,1,44.0,0.0,11.0,1.0,7.0,0.0,7.0,,,4.4,0.7000000000000001,0.0,0.0,0.4,0,0,5.500000000000001,5.500000000000001,5.500000000000001
jayajayi/2552582,2017,2,1,1,122.0,0.0,20.0,2.0,4.0,0.0,3.0,,,12.200000000000001,0.4,0.0,0.0,0.8,2,0,15.400000000000002,15.400000000000002,15.400000000000002
jayajayi/2552582,2017,3,1,1,16.0,0.0,8.0,2.0,9.0,0.0,5.0,,,1.6,0.9,0.0,0.0,0.8,0,0,3.3,3.3,3.3
jayajayi/2552582,2017,4,1,1,46.0,0.0,15.0,1.0,8.0,0.0,8.0,,,4.6000000000000005,0.8,0.0,0.0,0.4,0,0,5.800000000000001,5.800000000000001,5.800000000000001
jayajayi/2552582,2017,5,1,1,77.0,0.0,11.0,2.0,2.0,0.0,2.0,1.0,1.0,7.7,0.2,0.0,0.0,0.8,0,0,8.700000000000001,8.700000000000001,8.700000000000001
jayajayi/2552582,2017,6,1,1,130.0,0.0,18.0,0.0,0.0,0.0,,,,13.0,0.0,0.0,0.0,0.0,2,0,15.0,15.0,15.0
jayajayi/2552582,2017,7,1,1,51.0,0.0,11.0,3.0,26.0,0.0,15.0,,,5.1000000000000005,2.6,0.0,0.0,1.2000000000000002,0,0,8.900000000000002,8.900000000000002,8.900000000000002
jayajayi/2552582,2017,8,1,1,23.0,0.0,21.0,4.0,18.0,0.0,6.0,,,2.3000000000000003,1.8,0.0,0.0,1.6,0,0,5.700000000000001,5.700000000000001,5.700000000000001
jayajayi/2552582,2017,9,1,0,77.0,1.0,46.0,,,,,,,7.7,,6.0,,,0,0,13.7,13.7,0.0
jayajayi/2552582,2017,11,1,0,91.0,0.0,71.0,1.0,10.0,0.0,10.0,,,9.1,1.0,0.0,0.0,0.4,0,0,10.5,10.5,0.0
jayajayi/2552582,2017,12,1,0,26.0,0.0,30.0,1.0,7.0,0.0,7.0,1.0,0.0,2.6,0.7000000000000001,0.0,0.0,0.4,0,0,3.7,3.7,0.0
jayajayi/2552582,2017,13,1,0,35.0,0.0,11.0,3.0,11.0,0.0,11.0,,,3.5,1.1,0.0,0.0,1.2000000000000002,0,0,5.8,5.8,0.0
jayajayi/2552582,2017,14,1,0,78.0,0.0,19.0,1.0,2.0,0.0,2.0,,,7.800000000000001,0.2,0.0,0.0,0.4,0,0,8.4,8.4,0.0
jayajayi/2552582,2017,15,1,0,49.0,0.0,22.0,2.0,40.0,0.0,32.0,,,4.9,4.0,0.0,0.0,0.8,0,0,9.700000000000001,9.700000000000001,0.0
jayajayi/2552582,2017,16,1,1,52.0,0.0,14.0,2.0,21.0,1.0,17.0,1.0,1.0,5.2,2.1,0.0,6.0,0.8,0,0,14.100000000000001,14.100000000000001,14.100000000000001
jayajayi/2552582,2017,17,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
jayajayi/2552582,2016,1,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
jayajayi/2552582,2016,2,1,0,14.0,0.0,8.0,4.0,31.0,0.0,11.0,1.0,1.0,1.4000000000000001,3.1,0.0,0.0,1.6,0,0,6.1,6.1,0.0
jayajayi/2552582,2016,3,1,0,28.0,1.0,11.0,,,,,,,2.8000000000000003,,6.0,,,0,0,8.8,8.8,0.0
jayajayi/2552582,2016,4,1,0,33.0,0.0,11.0,2.0,13.0,0.0,11.0,,,3.3000000000000003,1.3,0.0,0.0,0.8,0,0,5.4,5.4,0.0
jayajayi/2552582,2016,5,1,1,42.0,1.0,9.0,,,,,,,4.2,,6.0,,,0,0,10.2,10.2,10.2
jayajayi/2552582,2016,6,1,1,204.0,2.0,62.0,1.0,3.0,0.0,3.0,,,20.400000000000002,0.30000000000000004,12.0,0.0,0.4,10,0,43.1,43.1,43.1
jayajayi/2552582,2016,7,1,1,214.0,1.0,53.0,1.0,2.0,0.0,2.0,,,21.400000000000002,0.2,6.0,0.0,0.4,10,0,38.0,38.0,38.0
jayajayi/2552582,2016,9,1,1,111.0,1.0,20.0,3.0,19.0,0.0,10.0,1.0,0.0,11.100000000000001,1.9000000000000001,6.0,0.0,1.2000000000000002,2,0,22.2,22.2,22.2
jayajayi/2552582,2016,10,1,1,79.0,0.0,40.0,1.0,1.0,0.0,1.0,,,7.9,0.1,0.0,0.0,0.4,0,0,8.4,8.4,8.4
jayajayi/2552582,2016,11,1,1,77.0,0.0,36.0,3.0,7.0,0.0,8.0,,,7.7,0.7000000000000001,0.0,0.0,1.2000000000000002,0,0,9.600000000000001,9.600000000000001,9.600000000000001
jayajayi/2552582,2016,12,1,1,45.0,1.0,18.0,1.0,11.0,0.0,11.0,,,4.5,1.1,6.0,0.0,0.4,0,0,12.0,12.0,12.0
jayajayi/2552582,2016,13,1,1,61.0,0.0,19.0,6.0,26.0,0.0,13.0,,,6.1000000000000005,2.6,0.0,0.0,2.4000000000000004,0,0,11.100000000000001,11.100000000000001,11.100000000000001
jayajayi/2552582,2016,14,1,1,48.0,0.0,13.0,1.0,15.0,0.0,15.0,1.0,0.0,4.800000000000001,1.5,0.0,0.0,0.4,0,0,6.700000000000001,6.700000000000001,6.700000000000001
jayajayi/2552582,2016,15,1,1,51.0,0.0,8.0,,,,,1.0,0.0,5.1000000000000005,,0.0,,,0,0,5.1000000000000005,5.1000000000000005,5.1000000000000005
jayajayi/2552582,2016,16,1,1,206.0,1.0,57.0,1.0,3.0,0.0,3.0,,,20.6,0.30000000000000004,6.0,0.0,0.4,10,0,37.3,37.3,37.3
jayajayi/2552582,2016,17,1,1,59.0,0.0,11.0,3.0,20.0,0.0,11.0,,,5.9,2.0,0.0,0.0,1.2000000000000002,0,0,9.100000000000001,9.100000000000001,9.100000000000001
jayajayi/2552582,2015,9,1,0,41.0,0.0,23.0,,,,,,,4.1000000000000005,,0.0,,,0,0,4.1000000000000005,4.1000000000000005,0.0
jayajayi/2552582,2015,10,1,0,48.0,0.0,24.0,,,,,,,4.800000000000001,,0.0,,,0,0,4.800000000000001,4.800000000000001,0.0
jayajayi/2552582,2015,11,1,0,13.0,0.0,5.0,2.0,23.0,0.0,20.0,,,1.3,2.3000000000000003,0.0,0.0,0.8,0,0,4.4,4.4,0.0
jayajayi/2552582,2015,12,1,0,6.0,0.0,5.0,4.0,52.0,0.0,15.0,,,0.6000000000000001,5.2,0.0,0.0,1.6,0,0,7.4,7.4,0.0
jayajayi/2552582,2015,13,1,0,12.0,0.0,4.0,,,,,,,1.2000000000000002,,0.0,,,0,0,1.2000000000000002,1.2000000000000002,0.0
jayajayi/2552582,2015,14,1,0,15.0,0.0,9.0,,,,,,,1.5,,0.0,,,0,0,1.5,1.5,0.0
jayajayi/2552582,2015,15,1,0,27.0,1.0,12.0,1.0,15.0,0.0,15.0,,,2.7,1.5,6.0,0.0,0.4,0,0,10.6,10.6,0.0
jayajayi/2552582,2015,16,1,0,23.0,0.0,10.0,,,,,,,2.3000000000000003,,0.0,,,0,0,2.3000000000000003,2.3000000000000003,0.0
jayajayi/2552582,2015,17,1,0,2.0,0.0,4.0,,,,,,,0.2,,0.0,,,0,0,0.2,0.2,0.0
javoriusallen/2552631,2017,1,1,0,71.0,0.0,17.0,0.0,0.0,0.0,,,,7.1000000000000005,0.0,0.0,0.0,0.0,0,0,7.1000000000000005,7.1000000000000005,0.0
javoriusallen/2552631,2017,2,1,0,66.0,0.0,37.0,5.0,35.0,1.0,11.0,,,6.6000000000000005,3.5,0.0,6.0,2.0,0,0,18.1,18.1,0.0
javoriusallen/2552631,2017,3,1,0,15.0,0.0,4.0,5.0,13.0,0.0,6.0,,,1.5,1.3,0.0,0.0,2.0,0,0,4.8,4.8,0.0
javoriusallen/2552631,2017,4,1,0,7.0,0.0,4.0,6.0,37.0,0.0,11.0,,,0.7000000000000001,3.7,0.0,0.0,2.4000000000000004,0,0,6.800000000000001,6.800000000000001,0.0
javoriusallen/2552631,2017,5,1,0,73.0,1.0,9.0,4.0,12.0,0.0,8.0,,,7.300000000000001,1.2000000000000002,6.0,0.0,1.6,0,0,16.1,16.1,0.0
javoriusallen/2552631,2017,6,1,0,49.0,0.0,12.0,3.0,17.0,0.0,14.0,,,4.9,1.7000000000000002,0.0,0.0,1.2000000000000002,0,0,7.800000000000001,7.800000000000001,0.0
javoriusallen/2552631,2017,7,1,0,20.0,0.0,7.0,8.0,29.0,0.0,12.0,,,2.0,2.9000000000000004,0.0,0.0,3.2,0,0,8.100000000000001,8.100000000000001,0.0
javoriusallen/2552631,2017,8,1,0,55.0,0.0,9.0,1.0,2.0,0.0,2.0,,,5.5,0.2,0.0,0.0,0.4,0,0,6.1000000000000005,6.1000000000000005,0.0
javoriusallen/2552631,2017,9,1,0,21.0,0.0,7.0,7.0,44.0,1.0,10.0,,,2.1,4.4,0.0,6.0,2.8000000000000003,0,0,15.3,15.3,0.0
javoriusallen/2552631,2017,11,1,0,8.0,0.0,5.0,1.0,9.0,0.0,9.0,,,0.8,0.9,0.0,0.0,0.4,0,0,2.1,2.1,0.0
javoriusallen/2552631,2017,12,1,0,15.0,1.0,10.0,1.0,2.0,0.0,2.0,,,1.5,0.2,6.0,0.0,0.4,0,0,8.1,8.1,0.0
javoriusallen/2552631,2017,13,1,0,22.0,0.0,10.0,1.0,4.0,0.0,4.0,,,2.2,0.4,0.0,0.0,0.4,0,0,3.0,3.0,0.0
javoriusallen/2552631,2017,14,1,0,25.0,2.0,9.0,2.0,32.0,0.0,20.0,,,2.5,3.2,12.0,0.0,0.8,0,0,18.5,18.5,0.0
javoriusallen/2552631,2017,15,1,0,70.0,0.0,16.0,1.0,4.0,0.0,4.0,,,7.0,0.4,0.0,0.0,0.4,0,0,7.800000000000001,7.800000000000001,0.0
javoriusallen/2552631,2017,16,1,0,37.0,0.0,10.0,1.0,10.0,0.0,10.0,,,3.7,1.0,0.0,0.0,0.4,0,0,5.1000000000000005,5.1000000000000005,0.0
javoriusallen/2552631,2017,17,1,0,37.0,0.0,19.0,0.0,0.0,0.0,,,,3.7,0.0,0.0,0.0,0.0,0,0,3.7,3.7,0.0
javoriusallen/2552631,2016,1,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
javoriusallen/2552631,2016,2,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
javoriusallen/2552631,2016,3,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
javoriusallen/2552631,2016,4,1,0,13.0,0.0,5.0,2.0,15.0,0.0,8.0,,,1.3,1.5,0.0,0.0,0.8,0,0,3.5999999999999996,3.5999999999999996,0.0
javoriusallen/2552631,2016,5,1,0,18.0,0.0,7.0,1.0,0.0,0.0,0.0,,,1.8,0.0,0.0,0.0,0.4,0,0,2.2,2.2,0.0
javoriusallen/2552631,2016,6,1,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
javoriusallen/2552631,2016,7,1,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
javoriusallen/2552631,2016,9,1,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
javoriusallen/2552631,2016,10,1,0,3.0,0.0,3.0,,,,,,,0.30000000000000004,,0.0,,,0,0,0.30000000000000004,0.30000000000000004,0.0
javoriusallen/2552631,2016,11,1,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
javoriusallen/2552631,2016,12,1,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
javoriusallen/2552631,2016,13,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
javoriusallen/2552631,2016,14,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
javoriusallen/2552631,2016,15,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
javoriusallen/2552631,2016,16,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
javoriusallen/2552631,2016,17,0,0,,,,,,,,,,,,,,,0,0,0.0,0.0,0.0
javoriusallen/2552631,2015,1,1,0,30.0,0.0,8.0,1.0,4.0,0.0,4.0,,,3.0,0.4,0.0,0.0,0.4,0,0,3.8,3.8,0.0
javoriusallen/2552631,2015,2,1,0,5.0,0.0,5.0,1.0,2.0,0.0,2.0,,,0.5,0.2,0.0,0.0,0.4,0,0,1.1,1.1,0.0
javoriusallen/2552631,2015,3,1,0,12.0,0.0,9.0,,,,,,,1.2000000000000002,,0.0,,,0,0,1.2000000000000002,1.2000000000000002,0.0
javoriusallen/2552631,2015,4,1,0,19.0,0.0,12.0,,,,,,,1.9000000000000001,,0.0,,,0,0,1.9000000000000001,1.9000000000000001,0.0
javoriusallen/2552631,2015,5,1,0,58.0,0.0,44.0,0.0,0.0,0.0,,,,5.800000000000001,0.0,0.0,0.0,0.0,0,0,5.800000000000001,5.800000000000001,0.0
javoriusallen/2552631,2015,6,1,0,13.0,0.0,8.0,1.0,8.0,0.0,8.0,,,1.3,0.8,0.0,0.0,0.4,0,0,2.5,2.5,0.0
javoriusallen/2552631,2015,7,1,0,25.0,0.0,15.0,1.0,10.0,0.0,10.0,,,2.5,1.0,0.0,0.0,0.4,0,0,3.9,3.9,0.0
javoriusallen/2552631,2015,8,1,0,1.0,0.0,4.0,3.0,30.0,0.0,19.0,,,0.1,3.0,0.0,0.0,1.2000000000000002,0,0,4.300000000000001,4.300000000000001,0.0
javoriusallen/2552631,2015,10,1,0,19.0,0.0,12.0,1.0,4.0,0.0,4.0,,,1.9000000000000001,0.4,0.0,0.0,0.4,0,0,2.7,2.7,0.0
javoriusallen/2552631,2015,11,1,0,67.0,0.0,17.0,5.0,48.0,0.0,14.0,,,6.7,4.800000000000001,0.0,0.0,2.0,0,0,13.5,13.5,0.0
javoriusallen/2552631,2015,12,1,1,55.0,0.0,21.0,4.0,29.0,1.0,13.0,,,5.5,2.9000000000000004,0.0,6.0,1.6,0,0,16.0,16.0,16.0
javoriusallen/2552631,2015,13,1,1,63.0,0.0,16.0,12.0,107.0,1.0,41.0,,,6.300000000000001,10.700000000000001,0.0,6.0,4.800000000000001,0,2,29.8,29.8,29.8
javoriusallen/2552631,2015,14,1,1,14.0,0.0,5.0,5.0,44.0,0.0,17.0,1.0,1.0,1.4000000000000001,4.4,0.0,0.0,2.0,0,0,7.800000000000001,7.800000000000001,7.800000000000001
javoriusallen/2552631,2015,15,1,1,18.0,0.0,9.0,0.0,0.0,0.0,,1.0,1.0,1.8,0.0,0.0,0.0,0.0,0,0,1.8,1.8,1.8
javoriusallen/2552631,2015,16,1,1,77.0,1.0,14.0,5.0,35.0,0.0,10.0,,,7.7,3.5,6.0,0.0,2.0,0,0,19.2,19.2,19.2
javoriusallen/2552631,2015,17,1,1,38.0,0.0,14.0,6.0,32.0,0.0,13.0,,,3.8000000000000003,3.2,0.0,0.0,2.4000000000000004,0,0,9.4,9.4,9.4
c.j.anderson/2540269,2017,1,1,1,81.0,0.0,18.0,1.0,7.0,0.0,7.0,,,8.1,0.7000000000000001,0.0,0.0,0.4,0,0,9.2,9.2,9.2
c.j.anderson/2540269,2017,2,1,1,118.0,1.0,28.0,3.0,36.0,1.0,16.0,,,11.8,3.6,6.0,6.0,1.2000000000000002,2,0,30.599999999999998,30.599999999999998,30.599999999999998
c.j.anderson/2540269,2017,3,1,1,36.0,0.0,32.0,2.0,7.0,0.0,5.0,,,3.6,0.7000000000000001,0.0,0.0,0.8,0,0,5.1,5.1,5.1
c.j.anderson/2540269,2017,4,1,1,95.0,0.0,40.0,4.0,17.0,0.0,8.0,,,9.5,1.7000000000000002,0.0,0.0,1.6,0,0,12.799999999999999,12.799999999999999,12.799999999999999
c.j.anderson/2540269,2017,6,1,1,17.0,0.0,6.0,,,,,,,1.7000000000000002,,0.0,,,0,0,1.7000000000000002,1.7000000000000002,1.7000000000000002
c.j.anderson/2540269,2017,7,1,1,44.0,0.0,11.0,1.0,17.0,0.0,17.0,,,4.4,1.7000000000000002,0.0,0.0,0.4,0,0,6.500000000000001,6.500000000000001,6.500000000000001
c.j.anderson/2540269,2017,8,1,1,78.0,0.0,12.0,1.0,7.0,0.0,7.0,,,7.800000000000001,0.7000000000000001,0.0,0.0,0.4,0,0,8.9,8.9,8.9
c.j.anderson/2540269,2017,9,1,1,13.0,0.0,4.0,0.0,0.0,0.0,,,,1.3,0.0,0.0,0.0,0.0,0,0,1.3,1.3,1.3
c.j.anderson/2540269,2017,10,1,1,54.0,0.0,21.0,1.0,1.0,0.0,1.0,,,5.4,0.1,0.0,0.0,0.4,0,0,5.9,5.9,5.9
c.j.anderson/2540269,2017,11,1,1,37.0,1.0,7.0,2.0,19.0,0.0,13.0,1.0,1.0,3.7,1.9000000000000001,6.0,0.0,0.8,0,0,12.400000000000002,12.400000000000002,12.400000000000002
c.j.anderson/2540269,2017,12,1,1,12.0,0.0,4.0,,,,,,,1.2000000000000002,,0.0,,,0,0,1.2000000000000002,1.2000000000000002,1.2000000000000002
c.j.anderson/2540269,2017,13,1,1,67.0,0.0,14.0,4.0,43.0,0.0,25.0,,,6.7,4.3,0.0,0.0,1.6,0,0,12.6,12.6,12.6
c.j.anderson/2540269,2017,14,1,1,48.0,0.0,7.0,2.0,25.0,0.0,13.0,,,4.800000000000001,2.5,0.0,0.0,0.8,0,0,8.100000000000001,8.100000000000001,8.100000000000001
c.j.anderson/2540269,2017,15,1,1,158.0,0.0,16.0,0.0,0.0,0.0,,,,15.8,0.0,0.0,0.0,0.0,5,0,20.8,20.8,20.8
c.j.anderson/2540269,2017,16,1,1,88.0,1.0,21.0,7.0,45.0,0.0,14.0,,,8.8,4.5,6.0,0.0,2.8000000000000003,0,0,22.1,22.1,22.1
c.j.anderson/2540269,2017,17,1,1,61.0,0.0,10.0,0.0,0.0,0.0,,,,6.1000000000000005,0.0,0.0,0.0,0.0,0,0,6.1000000000000005,6.1000000000000005,6.1000000000000005
c.j.anderson/2540269,2016,1,1,1,92.0,1.0,28.0,4.0,47.0,1.0,25.0,,,9.200000000000001,4.7,6.0,6.0,1.6,0,0,27.500000000000004,27.500000000000004,27.500000000000004
c.j.anderson/2540269,2016,2,1,1,74.0,1.0,13.0,3.0,19.0,0.0,11.0,,,7.4,1.9000000000000001,6.0,0.0,1.2000000000000002,0,0,16.5,16.5,16.5
c.j.anderson/2540269,2016,3,1,1,37.0,0.0,13.0,1.0,4.0,0.0,4.0,,,3.7,0.4,0.0,0.0,0.4,0,0,4.500000000000001,4.500000000000001,4.500000000000001
c.j.anderson/2540269,2016,4,1,1,49.0,1.0,12.0,1.0,3.0,0.0,3.0,,,4.9,0.30000000000000004,6.0,0.0,0.4,0,0,11.6,11.6,11.6
c.j.anderson/2540269,2016,5,1,1,41.0,0.0,10.0,3.0,21.0,0.0,9.0,,,4.1000000000000005,2.1,0.0,0.0,1.2000000000000002,0,0,7.400000000000001,7.400000000000001,7.400000000000001
c.j.anderson/2540269,2016,6,1,1,37.0,0.0,11.0,4.0,34.0,0.0,11.0,,,3.7,3.4000000000000004,0.0,0.0,1.6,0,0,8.700000000000001,8.700000000000001,8.700000000000001
c.j.anderson/2540269,2016,7,1,1,107.0,1.0,19.0,,,,,,,10.700000000000001,,6.0,,,2,0,18.700000000000003,18.700000000000003,18.700000000000003
c.j.anderson/2540269,2015,1,1,1,29.0,0.0,6.0,4.0,19.0,0.0,8.0,,,2.9000000000000004,1.9000000000000001,0.0,0.0,1.6,0,0,6.4,6.4,6.4
c.j.anderson/2540269,2015,2,1,1,27.0,0.0,14.0,1.0,2.0,0.0,2.0,,,2.7,0.2,0.0,0.0,0.4,0,0,3.3000000000000003,3.3000000000000003,3.3000000000000003
c.j.anderson/2540269,2015,3,1,1,18.0,0.0,5.0,1.0,9.0,0.0,9.0,,,1.8,0.9,0.0,0.0,0.4,0,0,3.1,3.1,3.1
c.j.anderson/2540269,2015,4,1,1,43.0,0.0,13.0,1.0,27.0,0.0,27.0,,,4.3,2.7,0.0,0.0,0.4,0,0,7.4,7.4,7.4
c.j.anderson/2540269,2015,5,1,1,22.0,0.0,10.0,2.0,18.0,0.0,10.0,,,2.2,1.8,0.0,0.0,0.8,0,0,4.8,4.8,4.8
c.j.anderson/2540269,2015,6,1,1,41.0,0.0,11.0,4.0,25.0,0.0,11.0,,,4.1000000000000005,2.5,0.0,0.0,1.6,0,0,8.200000000000001,8.200000000000001,8.200000000000001
c.j.anderson/2540269,2015,8,1,0,101.0,1.0,28.0,1.0,5.0,0.0,5.0,,,10.100000000000001,0.5,6.0,0.0,0.4,2,0,19.0,19.0,0.0
c.j.anderson/2540269,2015,9,1,0,34.0,0.0,12.0,1.0,4.0,0.0,4.0,,,3.4000000000000004,0.4,0.0,0.0,0.4,0,0,4.2,4.2,0.0
c.j.anderson/2540269,2015,10,1,0,9.0,0.0,5.0,0.0,0.0,0.0,,,,0.9,0.0,0.0,0.0,0.0,0,0,0.9,0.9,0.0
c.j.anderson/2540269,2015,11,1,0,59.0,0.0,15.0,2.0,13.0,0.0,12.0,,,5.9,1.3,0.0,0.0,0.8,0,0,8.0,8.0,0.0
